Category,Sub-Category,Month,Millions of Dollars,Pipeline_exc_datetime
Meats and poultry,Pork,1977/03/01,6861,2023/08/31 04:02:51
Meats and poultry,Pork,1977/04/01,6955,2023/08/31 04:02:51
Meats and poultry,Pork,1977/05/01,7147,2023/08/31 04:02:51
Meats and poultry,Pork,1977/06/01,7185,2023/08/31 04:02:51
Meats and poultry,Pork,1977/07/01,7234,2023/08/31 04:02:51
Meats and poultry,Pork,1977/08/01,7193,2023/08/31 04:02:51
Meats and poultry,Pork,1977/09/01,7212,2023/08/31 04:02:51
Meats and poultry,Pork,1977/10/01,7336,2023/08/31 04:02:51
Meats and poultry,Pork,1977/11/01,7545,2023/08/31 04:02:51
Meats and poultry,Pork,1977/12/01,7405,2023/08/31 04:02:51
Meats and poultry,Pork,1978/01/01,7773,2023/08/31 04:02:51
Meats and poultry,Pork,1978/02/01,8007,2023/08/31 04:02:51
Meats and poultry,Pork,1978/03/01,8180,2023/08/31 04:02:51
Meats and poultry,Pork,1978/04/01,8250,2023/08/31 04:02:51
Meats and poultry,Pork,1978/05/01,8423,2023/08/31 04:02:51
Meats and poultry,Pork,1978/06/01,8629,2023/08/31 04:02:51
Meats and poultry,Pork,1978/07/01,8665,2023/08/31 04:02:51
Meats and poultry,Pork,1978/08/01,8800,2023/08/31 04:02:51
Meats and poultry,Pork,1978/09/01,8999,2023/08/31 04:02:51
Meats and poultry,Pork,1978/10/01,8998,2023/08/31 04:02:51
Meats and poultry,Pork,1978/11/01,9187,2023/08/31 04:02:51
Meats and poultry,Pork,1978/12/01,9326,2023/08/31 04:02:51
Meats and poultry,Pork,1979/01/01,9492,2023/08/31 04:02:51
Meats and poultry,Pork,1979/02/01,9529,2023/08/31 04:02:51
Meats and poultry,Pork,1979/03/01,9638,2023/08/31 04:02:51
Meats and poultry,Pork,1979/04/01,9523,2023/08/31 04:02:51
Meats and poultry,Pork,1979/05/01,9744,2023/08/31 04:02:51
Meats and poultry,Pork,1979/06/01,10055,2023/08/31 04:02:51
Meats and poultry,Pork,1979/07/01,9751,2023/08/31 04:02:51
Meats and poultry,Pork,1979/08/01,9898,2023/08/31 04:02:51
Meats and poultry,Pork,1979/09/01,10039,2023/08/31 04:02:51
Meats and poultry,Pork,1979/10/01,10031,2023/08/31 04:02:51
Meats and poultry,Pork,1979/11/01,10216,2023/08/31 04:02:51
Meats and poultry,Pork,1979/12/01,10175,2023/08/31 04:02:51
Meats and poultry,Pork,1980/01/01,10234,2023/08/31 04:02:51
Meats and poultry,Pork,1980/02/01,10228,2023/08/31 04:02:51
Meats and poultry,Pork,1980/03/01,10277,2023/08/31 04:02:51
Meats and poultry,Pork,1980/04/01,10256,2023/08/31 04:02:51
Meats and poultry,Pork,1980/05/01,10306,2023/08/31 04:02:51
Meats and poultry,Pork,1980/06/01,10285,2023/08/31 04:02:51
Meats and poultry,Pork,1980/07/01,10368,2023/08/31 04:02:51
Meats and poultry,Pork,1980/08/01,10586,2023/08/31 04:02:51
Meats and poultry,Pork,1980/09/01,10617,2023/08/31 04:02:51
Meats and poultry,Pork,1980/10/01,10738,2023/08/31 04:02:51
Meats and poultry,Pork,1980/11/01,10815,2023/08/31 04:02:51
Meats and poultry,Pork,1980/12/01,10944,2023/08/31 04:02:51
Meats and poultry,Pork,1981/01/01,11064,2023/08/31 04:02:51
Meats and poultry,Pork,1981/02/01,11079,2023/08/31 04:02:51
Meats and poultry,Pork,1981/03/01,11114,2023/08/31 04:02:51
Meats and poultry,Pork,1981/04/01,11279,2023/08/31 04:02:51
Meats and poultry,Pork,1981/05/01,11366,2023/08/31 04:02:51
Meats and poultry,Pork,1981/06/01,11470,2023/08/31 04:02:51
Meats and poultry,Pork,1981/07/01,11598,2023/08/31 04:02:51
Meats and poultry,Pork,1981/08/01,11768,2023/08/31 04:02:51
Meats and poultry,Pork,1981/09/01,11768,2023/08/31 04:02:51
Meats and poultry,Pork,1981/10/01,12008,2023/08/31 04:02:51
Meats and poultry,Pork,1981/11/01,12063,2023/08/31 04:02:51
Meats and poultry,Pork,1981/12/01,12274,2023/08/31 04:02:51
Meats and poultry,Pork,1982/01/01,12314,2023/08/31 04:02:51
Meats and poultry,Pork,1982/02/01,12481,2023/08/31 04:02:51
Meats and poultry,Pork,1982/03/01,12481,2023/08/31 04:02:51
Meats and poultry,Pork,1982/04/01,12694,2023/08/31 04:02:51
Meats and poultry,Pork,1982/05/01,12857,2023/08/31 04:02:51
Meats and poultry,Pork,1982/06/01,12957,2023/08/31 04:02:51
Meats and poultry,Pork,1982/07/01,13198,2023/08/31 04:02:51
Meats and poultry,Pork,1982/08/01,13170,2023/08/31 04:02:51
Meats and poultry,Pork,1982/09/01,13323,2023/08/31 04:02:51
Meats and poultry,Pork,1982/10/01,13560,2023/08/31 04:02:51
Meats and poultry,Pork,1982/11/01,13471,2023/08/31 04:02:51
Meats and poultry,Pork,1982/12/01,13757,2023/08/31 04:02:51
Meats and poultry,Pork,1983/01/01,13544,2023/08/31 04:02:51
Meats and poultry,Pork,1983/02/01,13828,2023/08/31 04:02:51
Meats and poultry,Pork,1983/03/01,14002,2023/08/31 04:02:51
Meats and poultry,Pork,1983/04/01,14149,2023/08/31 04:02:51
Meats and poultry,Pork,1983/05/01,14175,2023/08/31 04:02:51
Meats and poultry,Pork,1983/06/01,14303,2023/08/31 04:02:51
Meats and poultry,Pork,1983/07/01,14386,2023/08/31 04:02:51
Meats and poultry,Pork,1983/08/01,14294,2023/08/31 04:02:51
Meats and poultry,Pork,1983/09/01,14270,2023/08/31 04:02:51
Meats and poultry,Pork,1983/10/01,14180,2023/08/31 04:02:51
Meats and poultry,Pork,1983/11/01,14144,2023/08/31 04:02:51
Meats and poultry,Pork,1983/12/01,13985,2023/08/31 04:02:51
Meats and poultry,Pork,1984/01/01,13969,2023/08/31 04:02:51
Meats and poultry,Pork,1984/02/01,13842,2023/08/31 04:02:51
Meats and poultry,Pork,1984/03/01,13813,2023/08/31 04:02:51
Meats and poultry,Pork,1984/04/01,13732,2023/08/31 04:02:51
Meats and poultry,Pork,1984/05/01,13607,2023/08/31 04:02:51
Meats and poultry,Pork,1984/06/01,13644,2023/08/31 04:02:51
Meats and poultry,Pork,1984/07/01,13470,2023/08/31 04:02:51
Meats and poultry,Pork,1984/08/01,13443,2023/08/31 04:02:51
Meats and poultry,Pork,1984/09/01,13498,2023/08/31 04:02:51
Meats and poultry,Pork,1984/10/01,13392,2023/08/31 04:02:51
Meats and poultry,Pork,1984/11/01,13494,2023/08/31 04:02:51
Meats and poultry,Pork,1984/12/01,13438,2023/08/31 04:02:51
Meats and poultry,Pork,1985/01/01,13653,2023/08/31 04:02:51
Meats and poultry,Pork,1985/02/01,13819,2023/08/31 04:02:51
Meats and poultry,Pork,1985/03/01,13880,2023/08/31 04:02:51
Meats and poultry,Pork,1985/04/01,14117,2023/08/31 04:02:51
Meats and poultry,Pork,1985/05/01,14155,2023/08/31 04:02:51
Meats and poultry,Pork,1985/06/01,14187,2023/08/31 04:02:51
Meats and poultry,Pork,1985/07/01,14255,2023/08/31 04:02:51
Meats and poultry,Pork,1985/08/01,14360,2023/08/31 04:02:51
Meats and poultry,Pork,1985/09/01,14508,2023/08/31 04:02:51
Meats and poultry,Pork,1985/10/01,14506,2023/08/31 04:02:51
Meats and poultry,Pork,1985/11/01,14660,2023/08/31 04:02:51
Meats and poultry,Pork,1985/12/01,14756,2023/08/31 04:02:51
Meats and poultry,Pork,1986/01/01,14796,2023/08/31 04:02:51
Meats and poultry,Pork,1986/02/01,14723,2023/08/31 04:02:51
Meats and poultry,Pork,1986/03/01,14765,2023/08/31 04:02:51
Meats and poultry,Pork,1986/04/01,14577,2023/08/31 04:02:51
Meats and poultry,Pork,1986/05/01,14624,2023/08/31 04:02:51
Meats and poultry,Pork,1986/06/01,14605,2023/08/31 04:02:51
Meats and poultry,Pork,1986/07/01,14616,2023/08/31 04:02:51
Meats and poultry,Pork,1986/08/01,14426,2023/08/31 04:02:51
Meats and poultry,Pork,1986/09/01,14543,2023/08/31 04:02:51
Meats and poultry,Pork,1986/10/01,14610,2023/08/31 04:02:51
Meats and poultry,Pork,1986/11/01,14581,2023/08/31 04:02:51
Meats and poultry,Pork,1986/12/01,14605,2023/08/31 04:02:51
Meats and poultry,Pork,1987/01/01,14551,2023/08/31 04:02:51
Meats and poultry,Pork,1987/02/01,14706,2023/08/31 04:02:51
Meats and poultry,Pork,1987/03/01,14660,2023/08/31 04:02:51
Meats and poultry,Pork,1987/04/01,14712,2023/08/31 04:02:51
Meats and poultry,Pork,1987/05/01,14625,2023/08/31 04:02:51
Meats and poultry,Pork,1987/06/01,14658,2023/08/31 04:02:51
Meats and poultry,Pork,1987/07/01,14531,2023/08/31 04:02:51
Meats and poultry,Pork,1987/08/01,14560,2023/08/31 04:02:51
Meats and poultry,Pork,1987/09/01,14416,2023/08/31 04:02:51
Meats and poultry,Pork,1987/10/01,14330,2023/08/31 04:02:51
Meats and poultry,Pork,1987/11/01,14221,2023/08/31 04:02:51
Meats and poultry,Pork,1987/12/01,14184,2023/08/31 04:02:51
Meats and poultry,Pork,1988/01/01,14533,2023/08/31 04:02:51
Meats and poultry,Pork,1988/02/01,14721,2023/08/31 04:02:51
Meats and poultry,Pork,1988/03/01,15087,2023/08/31 04:02:51
Meats and poultry,Pork,1988/04/01,14976,2023/08/31 04:02:51
Meats and poultry,Pork,1988/05/01,15084,2023/08/31 04:02:51
Meats and poultry,Pork,1988/06/01,15075,2023/08/31 04:02:51
Meats and poultry,Pork,1988/07/01,15269,2023/08/31 04:02:51
Meats and poultry,Pork,1988/08/01,15439,2023/08/31 04:02:51
Meats and poultry,Pork,1988/09/01,15380,2023/08/31 04:02:51
Meats and poultry,Pork,1988/10/01,15474,2023/08/31 04:02:51
Meats and poultry,Pork,1988/11/01,15560,2023/08/31 04:02:51
Meats and poultry,Pork,1988/12/01,15482,2023/08/31 04:02:51
Meats and poultry,Pork,1989/01/01,15704,2023/08/31 04:02:51
Meats and poultry,Pork,1989/02/01,15741,2023/08/31 04:02:51
Meats and poultry,Pork,1989/03/01,15730,2023/08/31 04:02:51
Meats and poultry,Pork,1989/04/01,15735,2023/08/31 04:02:51
Meats and poultry,Pork,1989/05/01,15892,2023/08/31 04:02:51
Meats and poultry,Pork,1989/06/01,15894,2023/08/31 04:02:51
Meats and poultry,Pork,1989/07/01,15954,2023/08/31 04:02:51
Meats and poultry,Pork,1989/08/01,16023,2023/08/31 04:02:51
Meats and poultry,Pork,1989/09/01,16166,2023/08/31 04:02:51
Meats and poultry,Pork,1989/10/01,16126,2023/08/31 04:02:51
Meats and poultry,Pork,1989/11/01,16242,2023/08/31 04:02:51
Meats and poultry,Pork,1989/12/01,16442,2023/08/31 04:02:51
Meats and poultry,Pork,1990/01/01,16393,2023/08/31 04:02:51
Meats and poultry,Pork,1990/02/01,16594,2023/08/31 04:02:51
Meats and poultry,Pork,1990/03/01,16786,2023/08/31 04:02:51
Meats and poultry,Pork,1990/04/01,16726,2023/08/31 04:02:51
Meats and poultry,Pork,1990/05/01,16754,2023/08/31 04:02:51
Meats and poultry,Pork,1990/06/01,16946,2023/08/31 04:02:51
Meats and poultry,Pork,1990/07/01,16867,2023/08/31 04:02:51
Meats and poultry,Pork,1990/08/01,16908,2023/08/31 04:02:51
Meats and poultry,Pork,1990/09/01,17080,2023/08/31 04:02:51
Meats and poultry,Pork,1990/10/01,16810,2023/08/31 04:02:51
Meats and poultry,Pork,1990/11/01,16968,2023/08/31 04:02:51
Meats and poultry,Pork,1990/12/01,16786,2023/08/31 04:02:51
Meats and poultry,Poultry,1976/01/01,5401,2023/08/31 04:02:51
Meats and poultry,Poultry,1976/02/01,5318,2023/08/31 04:02:51
Meats and poultry,Poultry,1976/03/01,5328,2023/08/31 04:02:51
Meats and poultry,Poultry,1976/04/01,5344,2023/08/31 04:02:51
Meats and poultry,Poultry,1976/05/01,5350,2023/08/31 04:02:51
Meats and poultry,Poultry,1976/06/01,5419,2023/08/31 04:02:51
Meats and poultry,Poultry,1976/07/01,5386,2023/08/31 04:02:51
Meats and poultry,Poultry,1976/08/01,5452,2023/08/31 04:02:51
Meats and poultry,Poultry,1976/09/01,5455,2023/08/31 04:02:51
Meats and poultry,Poultry,1976/10/01,5516,2023/08/31 04:02:51
Meats and poultry,Poultry,1976/11/01,5485,2023/08/31 04:02:51
Meats and poultry,Poultry,1976/12/01,5583,2023/08/31 04:02:51
Meats and poultry,Poultry,1977/01/01,5699,2023/08/31 04:02:51
Meats and poultry,Poultry,1977/02/01,5652,2023/08/31 04:02:51
Meats and poultry,Poultry,1977/03/01,5652,2023/08/31 04:02:51
Meats and poultry,Poultry,1977/04/01,5723,2023/08/31 04:02:51
Meats and poultry,Poultry,1977/05/01,5873,2023/08/31 04:02:51
Meats and poultry,Poultry,1977/06/01,5895,2023/08/31 04:02:51
Meats and poultry,Poultry,1977/07/01,5931,2023/08/31 04:02:51
Meats and poultry,Poultry,1977/08/01,5892,2023/08/31 04:02:51
Meats and poultry,Poultry,1977/09/01,5903,2023/08/31 04:02:51
Meats and poultry,Poultry,1977/10/01,6000,2023/08/31 04:02:51
Meats and poultry,Poultry,1977/11/01,6168,2023/08/31 04:02:51
Meats and poultry,Poultry,1977/12/01,6053,2023/08/31 04:02:51
Meats and poultry,Poultry,1978/01/01,6251,2023/08/31 04:02:51
Meats and poultry,Poultry,1978/02/01,6408,2023/08/31 04:02:51
Meats and poultry,Poultry,1978/03/01,6518,2023/08/31 04:02:51
Meats and poultry,Poultry,1978/04/01,6551,2023/08/31 04:02:51
Meats and poultry,Poultry,1978/05/01,6666,2023/08/31 04:02:51
Meats and poultry,Poultry,1978/06/01,6813,2023/08/31 04:02:51
Meats and poultry,Poultry,1978/07/01,6828,2023/08/31 04:02:51
Meats and poultry,Poultry,1978/08/01,6926,2023/08/31 04:02:51
Meats and poultry,Poultry,1978/09/01,7080,2023/08/31 04:02:51
Meats and poultry,Poultry,1978/10/01,7079,2023/08/31 04:02:51
Meats and poultry,Poultry,1978/11/01,7233,2023/08/31 04:02:51
Meats and poultry,Poultry,1978/12/01,7353,2023/08/31 04:02:51
Meats and poultry,Poultry,1979/01/01,7484,2023/08/31 04:02:51
Meats and poultry,Poultry,1979/02/01,7509,2023/08/31 04:02:51
Meats and poultry,Poultry,1979/03/01,7599,2023/08/31 04:02:51
Meats and poultry,Poultry,1979/04/01,7520,2023/08/31 04:02:51
Meats and poultry,Poultry,1979/05/01,7714,2023/08/31 04:02:51
Meats and poultry,Poultry,1979/06/01,7987,2023/08/31 04:02:51
Meats and poultry,Poultry,1979/07/01,7774,2023/08/31 04:02:51
Meats and poultry,Poultry,1979/08/01,7925,2023/08/31 04:02:51
Meats and poultry,Poultry,1979/09/01,8075,2023/08/31 04:02:51
Meats and poultry,Poultry,1979/10/01,8107,2023/08/31 04:02:51
Meats and poultry,Poultry,1979/11/01,8299,2023/08/31 04:02:51
Meats and poultry,Poultry,1979/12/01,8305,2023/08/31 04:02:51
Meats and poultry,Poultry,1980/01/01,8397,2023/08/31 04:02:51
Meats and poultry,Poultry,1980/02/01,8441,2023/08/31 04:02:51
Meats and poultry,Poultry,1980/03/01,8527,2023/08/31 04:02:51
Meats and poultry,Poultry,1980/04/01,8552,2023/08/31 04:02:51
Meats and poultry,Poultry,1980/05/01,8633,2023/08/31 04:02:51
Meats and poultry,Poultry,1980/06/01,8650,2023/08/31 04:02:51
Meats and poultry,Poultry,1980/07/01,8752,2023/08/31 04:02:51
Meats and poultry,Poultry,1980/08/01,8960,2023/08/31 04:02:51
Meats and poultry,Poultry,1980/09/01,9005,2023/08/31 04:02:51
Meats and poultry,Poultry,1980/10/01,9120,2023/08/31 04:02:51
Meats and poultry,Poultry,1980/11/01,9189,2023/08/31 04:02:51
Meats and poultry,Poultry,1980/12/01,9295,2023/08/31 04:02:51
Meats and poultry,Poultry,1981/01/01,9416,2023/08/31 04:02:51
Meats and poultry,Poultry,1981/02/01,9462,2023/08/31 04:02:51
Meats and poultry,Poultry,1981/03/01,9509,2023/08/31 04:02:51
Meats and poultry,Poultry,1981/04/01,9648,2023/08/31 04:02:51
Meats and poultry,Poultry,1981/05/01,9702,2023/08/31 04:02:51
Meats and poultry,Poultry,1981/06/01,9756,2023/08/31 04:02:51
Meats and poultry,Poultry,1981/07/01,9821,2023/08/31 04:02:51
Meats and poultry,Poultry,1981/08/01,9907,2023/08/31 04:02:51
Meats and poultry,Poultry,1981/09/01,9842,2023/08/31 04:02:51
Meats and poultry,Poultry,1981/10/01,9969,2023/08/31 04:02:51
Meats and poultry,Poultry,1981/11/01,9937,2023/08/31 04:02:51
Meats and poultry,Poultry,1981/12/01,10031,2023/08/31 04:02:51
Meats and poultry,Poultry,1982/01/01,10007,2023/08/31 04:02:51
Meats and poultry,Poultry,1982/02/01,10084,2023/08/31 04:02:51
Meats and poultry,Poultry,1982/03/01,10013,2023/08/31 04:02:51
Meats and poultry,Poultry,1982/04/01,10103,2023/08/31 04:02:51
Meats and poultry,Poultry,1982/05/01,10146,2023/08/31 04:02:51
Meats and poultry,Poultry,1982/06/01,10131,2023/08/31 04:02:51
Meats and poultry,Poultry,1982/07/01,10228,2023/08/31 04:02:51
Meats and poultry,Poultry,1982/08/01,10114,2023/08/31 04:02:51
Meats and poultry,Poultry,1982/09/01,10142,2023/08/31 04:02:51
Meats and poultry,Poultry,1982/10/01,10239,2023/08/31 04:02:51
Meats and poultry,Poultry,1982/11/01,10095,2023/08/31 04:02:51
Meats and poultry,Poultry,1982/12/01,10240,2023/08/31 04:02:51
Meats and poultry,Poultry,1983/01/01,9943,2023/08/31 04:02:51
Meats and poultry,Poultry,1983/02/01,9980,2023/08/31 04:02:51
Meats and poultry,Poultry,1983/03/01,9983,2023/08/31 04:02:51
Meats and poultry,Poultry,1983/04/01,10010,2023/08/31 04:02:51
Meats and poultry,Poultry,1983/05/01,9988,2023/08/31 04:02:51
Meats and poultry,Poultry,1983/06/01,10076,2023/08/31 04:02:51
Meats and poultry,Poultry,1983/07/01,10166,2023/08/31 04:02:51
Meats and poultry,Poultry,1983/08/01,10164,2023/08/31 04:02:51
Meats and poultry,Poultry,1983/09/01,10239,2023/08/31 04:02:51
Meats and poultry,Poultry,1983/10/01,10295,2023/08/31 04:02:51
Meats and poultry,Poultry,1983/11/01,10415,2023/08/31 04:02:51
Meats and poultry,Poultry,1983/12/01,10466,2023/08/31 04:02:51
Meats and poultry,Poultry,1984/01/01,10694,2023/08/31 04:02:51
Meats and poultry,Poultry,1984/02/01,10874,2023/08/31 04:02:51
Meats and poultry,Poultry,1984/03/01,11104,2023/08/31 04:02:51
Meats and poultry,Poultry,1984/04/01,11262,2023/08/31 04:02:51
Meats and poultry,Poultry,1984/05/01,11351,2023/08/31 04:02:51
Meats and poultry,Poultry,1984/06/01,11539,2023/08/31 04:02:51
Meats and poultry,Poultry,1984/07/01,11513,2023/08/31 04:02:51
Meats and poultry,Poultry,1984/08/01,11568,2023/08/31 04:02:51
Meats and poultry,Poultry,1984/09/01,11653,2023/08/31 04:02:51
Meats and poultry,Poultry,1984/10/01,11553,2023/08/31 04:02:51
Meats and poultry,Poultry,1984/11/01,11583,2023/08/31 04:02:51
Meats and poultry,Poultry,1984/12/01,11431,2023/08/31 04:02:51
Meats and poultry,Poultry,1985/01/01,11402,2023/08/31 04:02:51
Meats and poultry,Poultry,1985/02/01,11291,2023/08/31 04:02:51
Meats and poultry,Poultry,1985/03/01,11131,2023/08/31 04:02:51
Meats and poultry,Poultry,1985/04/01,11145,2023/08/31 04:02:51
Meats and poultry,Poultry,1985/05/01,11034,2023/08/31 04:02:51
Meats and poultry,Poultry,1985/06/01,10954,2023/08/31 04:02:51
Meats and poultry,Poultry,1985/07/01,10935,2023/08/31 04:02:51
Meats and poultry,Poultry,1985/08/01,10978,2023/08/31 04:02:51
Meats and poultry,Poultry,1985/09/01,11087,2023/08/31 04:02:51
Meats and poultry,Poultry,1985/10/01,11108,2023/08/31 04:02:51
Meats and poultry,Poultry,1985/11/01,11294,2023/08/31 04:02:51
Meats and poultry,Poultry,1985/12/01,11479,2023/08/31 04:02:51
Meats and poultry,Poultry,1986/01/01,11688,2023/08/31 04:02:51
Meats and poultry,Poultry,1986/02/01,11789,2023/08/31 04:02:51
Meats and poultry,Poultry,1986/03/01,11972,2023/08/31 04:02:51
Meats and poultry,Poultry,1986/04/01,11947,2023/08/31 04:02:51
Meats and poultry,Poultry,1986/05/01,12107,2023/08/31 04:02:51
Meats and poultry,Poultry,1986/06/01,12206,2023/08/31 04:02:51
Meats and poultry,Poultry,1986/07/01,12305,2023/08/31 04:02:51
Meats and poultry,Poultry,1986/08/01,12221,2023/08/31 04:02:51
Meats and poultry,Poultry,1986/09/01,12378,2023/08/31 04:02:51
Meats and poultry,Poultry,1986/10/01,12497,2023/08/31 04:02:51
Meats and poultry,Poultry,1986/11/01,12458,2023/08/31 04:02:51
Meats and poultry,Poultry,1986/12/01,12413,2023/08/31 04:02:51
Meats and poultry,Poultry,1987/01/01,12154,2023/08/31 04:02:51
Meats and poultry,Poultry,1987/02/01,12193,2023/08/31 04:02:51
Meats and poultry,Poultry,1987/03/01,12111,2023/08/31 04:02:51
Meats and poultry,Poultry,1987/04/01,12185,2023/08/31 04:02:51
Meats and poultry,Poultry,1987/05/01,12141,2023/08/31 04:02:51
Meats and poultry,Poultry,1987/06/01,12219,2023/08/31 04:02:51
Meats and poultry,Poultry,1987/07/01,12184,2023/08/31 04:02:51
Meats and poultry,Poultry,1987/08/01,12303,2023/08/31 04:02:51
Meats and poultry,Poultry,1987/09/01,12295,2023/08/31 04:02:51
Meats and poultry,Poultry,1987/10/01,12313,2023/08/31 04:02:51
Meats and poultry,Poultry,1987/11/01,12406,2023/08/31 04:02:51
Meats and poultry,Poultry,1987/12/01,12612,2023/08/31 04:02:51
Meats and poultry,Poultry,1988/01/01,12930,2023/08/31 04:02:51
Meats and poultry,Poultry,1988/02/01,13176,2023/08/31 04:02:51
Meats and poultry,Poultry,1988/03/01,13587,2023/08/31 04:02:51
Meats and poultry,Poultry,1988/04/01,13646,2023/08/31 04:02:51
Meats and poultry,Poultry,1988/05/01,13867,2023/08/31 04:02:51
Meats and poultry,Poultry,1988/06/01,13981,2023/08/31 04:02:51
Meats and poultry,Poultry,1988/07/01,14288,2023/08/31 04:02:51
Meats and poultry,Poultry,1988/08/01,14573,2023/08/31 04:02:51
Meats and poultry,Poultry,1988/09/01,14641,2023/08/31 04:02:51
Meats and poultry,Poultry,1988/10/01,14861,2023/08/31 04:02:51
Meats and poultry,Poultry,1988/11/01,15063,2023/08/31 04:02:51
Meats and poultry,Poultry,1988/12/01,15096,2023/08/31 04:02:51
Meats and poultry,Poultry,1989/01/01,15400,2023/08/31 04:02:51
Meats and poultry,Poultry,1989/02/01,15546,2023/08/31 04:02:51
